# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gb67dc7e18" 
PF_coil_support_structure_cost_(M$)______________________________________ (c22224)_______________________ 8.12707510731888405e+00 
PF_magnet_assemblies_cost_(M$)___________________________________________ (c2222)________________________ 6.57693961876757726e+02 
Vacuum_vessel_assembly_cost_(M$)_________________________________________ (c2223)________________________ 2.54042123814348002e+02 
Total_account_222_cost_(M$)______________________________________________ (c222)_________________________ 1.62590405913877885e+03 
# Power Injection #
ECH_system_cost_(M$)_____________________________________________________ (c2231)________________________ 2.54441950035267780e+02 
Lower_hybrid_system_cost_(M$)____________________________________________ (c2232)________________________ 0.00000000000000000e+00 
Neutral_beam_system_cost_(M$)____________________________________________ (c2233)________________________ 0.00000000000000000e+00 
Total_account_223_cost_(M$)______________________________________________ (c223)_________________________ 2.54441950035267780e+02 
# Vacuum Systems #
High_vacuum_pumps_cost_(M$)______________________________________________ (c2241)________________________ 1.24799999999999986e+01 
Backing_pumps_cost_(M$)__________________________________________________ (c2242)________________________ 4.67999999999999972e+00 
Vacuum_duct_cost_(M$)____________________________________________________ (c2243)________________________ 2.45661157016058729e+00 
Valves_cost_(M$)_________________________________________________________ (c2244)________________________ 5.60832271909506463e+00 
Duct_shielding_cost_(M$)_________________________________________________ (c2245)________________________ 0.00000000000000000e+00 
Instrumentation_cost_(M$)________________________________________________ (c2246)________________________ 1.30000000000000004e+00 
Total_account_224_cost_(M$)______________________________________________ (c224)_________________________ 2.65249342892556470e+01 
# Power Conditioning #
TF_coil_power_supplies_cost_(M$)_________________________________________ (c22511)_______________________ 3.43085114763697208e+00 
TF_coil_breakers_cost_(M$)_______________________________________________ (c22512)_______________________ 3.03048419755141687e+01 
TF_coil_dump_resistors_cost_(M$)_________________________________________ (c22513)_______________________ 1.88123752768209123e+01 
TF_coil_instrumentation_and_control_(M$)_________________________________ (c22514)_______________________ 4.79999999999999982e+00 
TF_coil_bussing_cost_(M$)________________________________________________ (c22515)_______________________ 3.22675974199848596e+01 
Total,_TF_coil_power_costs_(M$)__________________________________________ (c2251)________________________ 8.96156658199569165e+01 
PF_coil_power_supplies_cost_(M$)_________________________________________ (c22521)_______________________ 2.64743315002724344e+00 
PF_coil_instrumentation_and_control_(M$)_________________________________ (c22522)_______________________ 3.59999999999999964e+00 
PF_coil_bussing_cost_(M$)________________________________________________ (c22523)_______________________ 1.19952000000788601e+01 
PF_coil_burn_power_supplies_cost_(M$)____________________________________ (c22524)_______________________ 1.26989693116846580e+00 
PF_coil_breakers_cost_(M$)_______________________________________________ (c22525)_______________________ 1.47093702844054572e+01 
PF_coil_dump_resistors_cost_(M$)_________________________________________ (c22526)_______________________ 3.63588724409592023e+00 
PF_coil_ac_breakers_cost_(M$)____________________________________________ (c22527)_______________________ 8.99999999999999911e-01 
Total,_PF_coil_power_costs_(M$)__________________________________________ (c2252)________________________ 3.87577876097759386e+01 
Total,_energy_storage_cost_(M$)__________________________________________ (c2253)________________________ 1.68642511745628489e+01 
Total_account_225_cost_(M$)______________________________________________ (c225)_________________________ 1.45237704604295686e+02 
# Heat Transport System #
Pumps_and_piping_system_cost_(M$)________________________________________ (cpp)__________________________ 3.71437624808004827e+01 
Primary_heat_exchanger_cost_(M$)_________________________________________ (chx)__________________________ 7.25319060850527677e+01 
Total,_reactor_cooling_system_cost_(M$)__________________________________ (c2261)________________________ 1.09675668565853243e+02 
Pumps,_piping_cost_(M$)__________________________________________________ (cppa)_________________________ 2.94878563396803877e+01 
Total,_auxiliary_cooling_system_cost_(M$)________________________________ (c2262)________________________ 2.94878563396803877e+01 
Total,_cryogenic_system_cost_(M$)________________________________________ (c2263)________________________ 1.88145249752618497e+02 
Total_account_226_cost_(M$)______________________________________________ (c226)_________________________ 3.27308774658152117e+02 
# Fuel Handling System #
Fuelling_system_cost_(M$)________________________________________________ (c2271)________________________ 2.23000000000000007e+01 
Fuel_processing_and_purification_cost_(M$)_______________________________ (c2272)________________________ 1.03428802490481445e+02 
Atmospheric_recovery_systems_cost_(M$)___________________________________ (c2273)________________________ 5.76332579683316411e+01 
Nuclear_building_ventilation_cost_(M$)___________________________________ (c2274)________________________ 6.87675979427573623e+01 
Total_account_227_cost_(M$)______________________________________________ (c227)_________________________ 2.52129658401570452e+02 
# Instrumentation and Control #
Instrumentation_and_control_cost_(M$)____________________________________ (c228)_________________________ 1.50000000000000000e+02 
# Maintenance Equipment #
Maintenance_equipment_cost_(M$)__________________________________________ (c229)_________________________ 1.25000000000000000e+02 
# Total Account 22 Cost #
Total_account_22_cost_(M$)_______________________________________________ (c22)__________________________ 4.31747898255921791e+03 
# Turbine Plant Equipment #
Turbine_plant_equipment_cost_(M$)________________________________________ (c23)__________________________ 1.78579571708428233e+02 
# Electric Plant Equipment #
Switchyard_equipment_cost_(M$)___________________________________________ (c241)_________________________ 1.83999999999999986e+01 
Transformers_cost_(M$)___________________________________________________ (c242)_________________________ 7.45842405426997779e+00 
Low_voltage_equipment_cost_(M$)__________________________________________ (c243)_________________________ 6.48639207291460895e+00 
Diesel_backup_equipment_cost_(M$)________________________________________ (c244)_________________________ 6.79999999999999982e+00 
Auxiliary_facilities_cost_(M$)___________________________________________ (c245)_________________________ 1.50000000000000000e+00 
Total_account_24_cost_(M$)_______________________________________________ (c24)__________________________ 4.06448161271845834e+01 
# Miscellaneous Plant Equipment #
Miscellaneous_plant_equipment_cost_(M$)__________________________________ (c25)__________________________ 2.50000000000000000e+01 
# Heat Rejection System #
Heat_rejection_system_cost_(M$)__________________________________________ (c26)__________________________ 5.07140919630425557e+01 
# Plant Direct Cost #
Plant_direct_cost_(M$)___________________________________________________ (cdirt)________________________ 5.38681890304563058e+03 
# Reactor Core Cost #
Reactor_core_cost_(M$)___________________________________________________ (crctcore)_____________________ 3.29127791060594336e+03 
# Indirect Cost #
